customer_id,vintage,age,gender,dependents,occupation,customer_nw_category,branch_code,days_since_last_transaction,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn
18017.0,2895.0,38.0,Female,0.0,Accountant,Low,431.0,61.0,1439.8,2868.37,2628.32,2589.27,0.44,0.44,1429.01,0.44,2277.24,2868.37,No
18018.0,1783.0,77.0,Female,0.0,Engineer,Low,1751.0,17.0,2533.65,2444.59,2559.46,2551.4,132.61,0.7,43.56,214.99,2505.78,2513.72,Yes
18019.0,4316.0,41.0,Female,0.0,Engineer,Low,79.0,138.0,2008.88,1700.88,1622.92,1072.58,0.11,0.11,0.11,,1912.9,1611.76,Yes
18020.0,3509.0,43.0,Female,0.0,Engineer,High,92.0,48.0,24753.53,21896.39,21154.24,11567.94,0.11,1571.54,0.11,0.11,24753.53,21288.09,Yes
18021.0,4382.0,40.0,Male,1.0,Accountant,Low,144.0,5.0,299.59,923.07,1563.16,1684.09,793.21,374.71,1431.77,5714.67,1358.16,1480.98,Yes
18022.0,2716.0,42.0,Female,0.0,Engineer,Medium,1027.0,28.0,4191.98,3946.47,2973.97,2565.92,493.1,0.56,361.99,,4154.26,3564.76,Yes
18023.0,2179.0,31.0,Male,2.0,Engineer,Low,1019.0,3.0,1175.7,436.05,3900.78,1101.85,21849.46,578.77,21095.53,962.1,9459.88,748.33,No
18024.0,6054.0,82.0,Male,0.0,Lawyer,High,5.0,5.0,15372.76,1937.48,2195.49,3572.69,1216.24,824.33,7799.56,0.67,3686.24,1801.11,Yes
18026.0,897.0,37.0,Female,0.0,Accountant,Low,1723.0,67.0,2702.76,2952.56,4457.34,3991.65,0.34,0.34,5447.86,0.34,5379.74,2952.56,Yes
18027.0,1154.0,58.0,Male,0.0,Engineer,Medium,542.0,63.0,412.2,442.61,1830.79,4393.81,0.43,0.43,1100.43,1504.26,562.03,2987.91,Yes
18028.0,1174.0,67.0,Female,0.0,Engineer,Medium,639.0,17.0,15242.61,9526.98,5994.34,1615.23,7143.16,21428.87,0.3,13571.73,13376.07,2937.12,Yes
18029.0,4270.0,39.0,Male,0.0,Engineer,Low,183.0,10.0,2661.39,1826.47,1901.75,598.17,1075.76,0.7,240.84,0.7,2109.08,1826.47,Yes
18030.0,1612.0,67.0,Female,0.0,Lawyer,Medium,1555.0,13.0,26553.09,11693.87,19941.05,27904.33,14859.79,8044.09,0.57,13971.81,19227.76,15851.76,Yes
18032.0,1423.0,30.0,Female,0.0,Engineer,Medium,985.0,223.0,4859.33,4887.9,4906.13,4959.64,0.4,0.4,0.4,0.4,4878.05,4905.42,Yes
18033.0,4235.0,66.0,Male,0.0,Accountant,High,86.0,0.0,17890.83,15274.65,14257.95,15494.98,42997.64,46524.09,26572.58,32483.45,11820.14,11768.39,Yes
18034.0,4757.0,67.0,Male,0.0,Engineer,High,46.0,21.0,2737.68,2594.82,2622.26,1874.88,285.83,285.83,0.11,0.11,2727.83,2622.47,No
18036.0,3925.0,40.0,Female,0.0,Engineer,Medium,327.0,248.0,6326.75,4760.13,4748.5,7799.23,0.51,0.51,262.31,1344.27,4763.03,3945.04,Yes
18037.0,1252.0,35.0,Male,1.0,Engineer,Low,3941.0,12.0,7290.11,7291.36,3763.12,222.43,7500.61,7143.47,8066.34,616.1,8640.7,2417.56,Yes
18038.0,3493.0,43.0,Male,2.0,Engineer,Medium,1365.0,60.0,4504.49,3938.28,3902.64,6323.98,0.51,0.51,286.23,0.51,4515.38,3136.51,Yes
18039.0,2151.0,44.0,Female,0.0,Engineer,Low,1561.0,33.0,,4723.89,3757.8,2166.93,0.26,2094.87,714.54,357.4,4366.75,3920.22,No
18040.0,5169.0,36.0,Male,0.0,Accountant,Low,7.0,20.0,2643.48,6047.29,4304.69,15516.93,745.83,4066.83,522.49,1901.51,3065.24,5632.35,Yes
18041.0,1979.0,42.0,Male,2.0,Engineer,Low,1119.0,20.0,4681.21,4225.64,3008.84,267.15,3571.46,921.46,3115.89,14.31,4795.28,3825.18,No
18042.0,4113.0,46.0,Female,0.0,Accountant,High,406.0,60.0,3562.95,4659.83,4526.4,2059.89,0.33,0.33,0.33,0.33,3530.24,5242.85,Yes
18043.0,587.0,51.0,Female,0.0,Engineer,Medium,1314.0,41.0,,1964.46,1625.75,1025.9,0.56,643.41,0.56,0.56,1964.46,1591.19,Yes
18044.0,5819.0,51.0,Male,0.0,Engineer,Medium,503.0,5.0,1700.37,2441.59,1775.5,1551.37,2.71,2.52,1072.51,1742.01,1936.92,1462.01,Yes
18045.0,183.0,36.0,Male,0.0,Accountant,Low,2440.0,188.0,1599.98,2514.27,2475.19,2678.53,0.59,0.59,943.44,172.01,2299.49,2518.0,Yes
18046.0,839.0,30.0,Male,0.0,Engineer,Low,424.0,11.0,4674.69,3196.13,2596.25,940.02,3638.81,0.24,2160.26,291.0,3352.91,3205.51,Yes
18048.0,4631.0,33.0,Male,2.0,Accountant,Low,582.0,11.0,82.34,64.13,4061.83,712.11,1.1,1233.72,7366.49,3896.36,1382.12,979.78,No
18049.0,4422.0,42.0,Female,2.0,Accountant,Medium,48.0,10.0,12684.92,6966.3,7216.0,5848.93,5719.07,1003.31,0.46,0.46,8938.24,6742.23,Yes
18051.0,1928.0,40.0,Male,0.0,Engineer,Low,1640.0,45.0,2948.72,5071.93,2914.45,12343.4,0.3,5058.18,2694.94,590.3,4167.65,4407.13,Yes
18054.0,1817.0,58.0,Male,0.0,Engineer,Low,1933.0,9.0,5699.37,9379.74,7482.34,3267.19,3572.0,4.71,7186.83,4224.68,7572.04,9989.95,Yes
18055.0,2095.0,27.0,Male,0.0,Accountant,Medium,930.0,11.0,151.73,940.89,1675.83,10696.91,6843.29,986.14,7068.16,843.21,1338.03,1168.65,Yes
18056.0,2910.0,45.0,Male,0.0,Engineer,Medium,733.0,215.0,4753.41,4753.41,4737.75,4645.44,0.63,0.63,0.63,0.63,4753.41,4753.41,Yes
18057.0,2648.0,35.0,Male,0.0,Engineer,Medium,239.0,196.0,3719.37,4090.28,4495.66,3281.02,0.1,0.1,7832.46,7710.34,5604.92,4264.4,No
18058.0,3769.0,66.0,Male,0.0,Accountant,High,85.0,4.0,7201.02,10973.15,12871.95,8959.91,3112.07,12655.86,7098.49,25727.17,7120.91,9852.51,Yes
18059.0,898.0,51.0,Male,0.0,,Low,2781.0,77.0,1955.15,2126.58,1793.35,112.94,0.14,0.14,285.86,0.14,2082.73,2129.46,Yes
18060.0,2222.0,48.0,Female,0.0,Engineer,Low,334.0,173.0,1583.51,1697.79,1633.12,973.07,0.6,0.6,114.89,0.6,1670.21,1699.33,Yes
18061.0,3355.0,56.0,Female,0.0,Engineer,Medium,318.0,153.0,2445.19,2742.82,2693.88,3228.76,0.46,0.46,298.09,120.1,2445.19,2769.84,Yes
18065.0,1485.0,49.0,Male,0.0,Engineer,Low,2147.0,147.0,5283.65,5297.93,5306.89,5550.31,0.63,0.63,0.63,,5293.01,5306.69,Yes
18066.0,679.0,43.0,Male,0.0,Accountant,Medium,1106.0,48.0,2611.62,2683.05,2700.53,2736.84,0.36,71.79,0.36,71.79,2638.72,2708.4,Yes
18067.0,3138.0,51.0,Male,2.0,Engineer,High,85.0,5.0,1402.66,562.81,1669.93,1901.85,3434.54,2056.84,2561.14,2910.65,1415.76,1460.77,Yes
18068.0,3400.0,37.0,Female,0.0,Accountant,Medium,481.0,193.0,8342.57,6054.4,7160.53,10037.05,0.06,0.06,721.03,237.94,7181.5,6733.71,Yes
18069.0,5297.0,60.0,Female,0.0,Engineer,Low,39.0,19.0,1283.47,1798.08,1927.26,2786.67,600.6,600.6,1277.83,889.83,1531.0,2081.99,Yes
18071.0,2402.0,60.0,Female,0.0,Engineer,Low,1373.0,158.0,,1749.56,1686.79,1936.92,0.16,0.16,16.16,0.16,1562.51,1749.56,Yes
18072.0,3358.0,33.0,Female,0.0,Accountant,Medium,385.0,62.0,3456.7,3456.7,3507.39,3968.69,0.1,0.1,0.1,0.1,3456.7,3456.7,Yes
18073.0,1706.0,39.0,Female,0.0,Engineer,Low,1451.0,23.0,7141.72,5544.99,9201.79,24118.72,714.64,0.36,10817.67,11608.21,4372.1,9558.69,No
18074.0,1277.0,61.0,Male,0.0,Lawyer,Medium,2815.0,28.0,2248.3,2241.59,2428.64,3230.72,473.5,0.57,1019.46,1311.49,2298.37,2252.59,Yes
18075.0,1367.0,32.0,Male,0.0,Engineer,Low,2130.0,48.0,9500.09,9500.09,9242.03,8244.01,0.49,571.91,0.49,0.49,9500.09,9297.33,Yes
18077.0,402.0,36.0,Male,0.0,Engineer,Low,252.0,0.0,2798.32,3030.03,4224.55,7322.67,4428.59,6285.73,4531.73,12000.01,2887.2,3707.45,Yes
18078.0,2328.0,47.0,Male,1.0,Engineer,Medium,1090.0,18.0,2907.43,2591.35,3120.07,3100.03,4543.19,0.33,4221.33,111.04,3699.52,2612.77,Yes
18079.0,4221.0,85.0,Male,0.0,Lawyer,Medium,353.0,14.0,5418.6,5646.75,5848.11,8320.3,115.79,0.67,0.67,0.67,5607.56,5828.37,Yes
18081.0,1959.0,33.0,Male,0.0,Engineer,Low,1428.0,24.0,2121.63,972.05,2019.86,2392.96,5957.21,0.07,5279.06,1428.64,2201.73,1456.4,No
18082.0,3513.0,48.0,Male,0.0,Engineer,Medium,89.0,40.0,4776.1,5247.58,5151.43,3829.3,0.4,7.74,471.87,198.75,4974.38,5280.8,No
18084.0,1738.0,36.0,Male,0.0,Accountant,Medium,1554.0,0.0,16544.79,15282.59,13318.07,8788.0,2292.17,3126.74,842.63,,15029.08,13523.04,Yes
18085.0,3511.0,61.0,Male,0.0,Engineer,Low,4107.0,256.0,4024.08,4024.08,4024.08,4051.97,0.03,0.03,0.03,0.03,4024.08,4024.08,Yes
18086.0,4221.0,46.0,Male,0.0,Accountant,Medium,159.0,3.0,4658.82,3861.03,3676.45,3167.97,1801.91,2761.0,984.08,1438.43,3593.24,4162.08,Yes
18088.0,5537.0,49.0,Female,0.0,Engineer,Medium,87.0,53.0,1293.06,3581.96,2826.86,3026.98,0.54,3394.59,2289.44,2143.4,3123.86,3892.79,No
18089.0,879.0,56.0,Male,3.0,Engineer,Medium,925.0,21.0,3063.44,3752.5,3535.06,3341.3,429.17,429.17,15.31,793.1,3458.25,3945.33,Yes
18090.0,1576.0,52.0,Female,2.0,Engineer,High,60.0,12.0,2648.39,2498.47,4661.3,2272.44,5149.91,16495.37,5003.39,18857.84,3441.85,3612.49,Yes
18091.0,3441.0,61.0,Female,0.0,Engineer,Medium,165.0,190.0,5246.45,5246.45,5248.6,5241.5,0.56,0.56,0.56,0.56,5246.45,5248.82,Yes
18092.0,4962.0,48.0,Male,0.0,Engineer,Medium,134.0,317.0,2536.83,2965.4,2822.55,2946.07,0.24,0.24,428.81,0.24,2536.83,2965.4,Yes
18093.0,6082.0,47.0,Male,0.0,Accountant,Low,903.0,4.0,4096.21,3849.95,3775.63,3728.2,273.77,449.94,271.14,112.06,4074.2,3812.2,Yes
18095.0,1661.0,13.0,Female,0.0,Doctor,Medium,41.0,52.0,2344.35,2372.92,1487.84,167.06,0.01,2568.52,0.01,0.01,2363.07,2045.33,Yes
18096.0,1560.0,39.0,Male,0.0,Accountant,Medium,1759.0,21.0,1108.12,2166.15,2712.04,1325.91,308.93,11468.8,687.05,15012.38,1073.08,3736.45,Yes
18098.0,5196.0,77.0,Male,1.0,Engineer,Medium,85.0,0.0,13053.88,12285.08,11096.42,10029.1,31207.8,1260.47,37857.39,0.24,14314.33,11173.81,Yes
18099.0,912.0,35.0,Female,0.0,Engineer,Low,1470.0,4.0,3096.1,3740.7,3703.65,3717.5,1286.04,0.33,2287.79,0.33,3629.56,3740.7,Yes
18100.0,4122.0,72.0,Female,0.0,Engineer,High,79.0,62.0,9776.1,9318.39,8918.45,8492.09,0.1,0.1,0.1,0.1,9539.36,9071.64,Yes
18101.0,645.0,52.0,Female,0.0,Engineer,Low,1565.0,50.0,2173.28,2173.28,2081.86,2899.85,0.41,236.59,0.41,0.41,2173.28,2111.57,Yes
18103.0,1817.0,44.0,Female,1.0,Engineer,Low,1365.0,11.0,51151.88,62795.53,35007.77,37952.52,1431.96,27786.24,1526.33,6094.0,55111.42,23733.25,Yes
18104.0,2271.0,62.0,Male,0.0,Accountant,Medium,107.0,90.0,2215.97,6380.25,4301.51,2359.75,0.34,0.34,3936.06,1334.51,4592.81,4755.96,No
18105.0,3370.0,55.0,Male,2.0,Engineer,Medium,33.0,9.0,2266.68,776.15,2438.3,348.41,1643.21,7143.21,3738.4,8514.64,4412.65,1719.31,Yes
18107.0,2424.0,40.0,Male,3.0,Accountant,Medium,652.0,3.0,72857.36,1.91,3193.7,687.05,93951.67,21680.24,12316.37,23660.73,7834.5,23.3,No
18109.0,1344.0,64.0,Female,0.0,Lawyer,Low,1317.0,16.0,4827.81,5210.97,5228.17,4366.03,108.19,108.36,480.54,57.27,5034.21,5211.98,Yes
18110.0,2191.0,57.0,Male,0.0,Engineer,High,152.0,167.0,6175.05,6283.59,6319.73,6692.0,0.19,0.19,0.19,0.19,6188.35,6302.28,Yes
18111.0,2793.0,29.0,Male,0.0,Engineer,Medium,179.0,101.0,3351.55,5894.95,6403.62,1265.57,0.43,0.43,2446.04,0.43,4101.08,7333.98,No
18112.0,4734.0,62.0,Male,0.0,Engineer,High,59.0,0.0,-759.48,6010.82,9379.62,-5488.62,25060.86,5292.16,31759.69,4682.19,6309.28,7446.54,No
18113.0,1629.0,31.0,Male,0.0,Engineer,Low,1698.0,0.0,5959.17,4296.7,4716.25,2946.52,2429.14,0.57,1095.23,9.51,5393.91,4296.7,Yes
18114.0,2644.0,27.0,Male,0.0,Doctor,Low,283.0,139.0,2232.6,1455.68,1537.78,1151.84,0.07,0.07,1528.66,328.64,953.14,1581.03,No
18117.0,5491.0,80.0,Male,0.0,Engineer,High,835.0,21.0,639.4,748.04,1518.92,1648.72,442.91,442.91,4142.91,1371.49,1802.49,820.35,Yes
18119.0,1326.0,29.0,Female,0.0,Accountant,Medium,175.0,38.0,5469.6,6583.88,3358.09,435.38,0.01,5905.39,1114.3,114.3,5813.44,3468.02,Yes
18120.0,2226.0,67.0,Male,0.0,Lawyer,High,273.0,79.0,6619.28,6655.92,7158.01,7127.09,0.03,0.03,59.53,167.49,6630.69,6741.79,Yes
18121.0,1651.0,44.0,Male,0.0,,Low,1703.0,4.0,4365.36,1586.46,2409.91,1227.22,14298.3,6108.81,11519.4,9642.9,3031.25,1715.88,Yes
18122.0,5520.0,79.0,Male,0.0,Lawyer,Medium,8.0,61.0,2009.42,1924.82,1873.76,2274.49,0.03,0.03,0.03,0.03,1968.92,1893.74,Yes
18123.0,2144.0,34.0,Male,0.0,,Low,219.0,14.0,291.65,11320.16,6976.69,4709.14,55.53,3572.03,10355.47,1143.46,6370.5,8418.18,No
18124.0,2714.0,69.0,Male,0.0,Lawyer,Low,760.0,32.0,2099.34,2270.85,2002.29,2116.6,0.5,500.5,0.5,143.36,2211.71,1881.45,Yes
18126.0,2320.0,39.0,Female,0.0,Engineer,Medium,1303.0,19.0,330.36,491.67,1642.33,549.37,7143.26,0.4,7336.11,777.56,2374.54,1092.19,No
18127.0,1547.0,65.0,Male,0.0,Accountant,Medium,194.0,23.0,9481.7,9123.81,9249.99,8709.82,771.77,947.73,556.74,1122.07,9496.91,9171.97,Yes
18128.0,1251.0,28.0,Male,2.0,Accountant,High,2415.0,28.0,5181.4,655.04,3437.02,2703.36,428.93,707.5,2513.87,,6140.11,1751.27,Yes
18129.0,891.0,12.0,Female,0.0,Doctor,High,1320.0,178.0,3506.17,3506.17,3506.17,3434.03,0.59,0.59,0.59,0.59,3506.17,3506.17,Yes
18130.0,2967.0,30.0,Female,0.0,Accountant,Medium,278.0,40.0,3018.0,10046.54,4995.88,3494.69,0.39,39398.35,0.39,,5668.23,5625.28,Yes
18131.0,3129.0,65.0,Male,3.0,Engineer,High,149.0,0.0,2034.84,3068.35,2212.06,1579.87,4355.41,4511.59,6314.73,4019.4,2183.58,1715.79,Yes
18132.0,5900.0,63.0,Male,0.0,Accountant,Low,27.0,38.0,14620.14,11683.62,6922.92,1111.6,0.57,225.47,0.57,0.57,8696.52,10883.7,Yes
18133.0,1766.0,59.0,Female,0.0,Engineer,Low,668.0,39.0,4333.32,4333.32,3711.3,2409.99,0.04,192.9,0.04,0.04,4333.32,4202.67,Yes
18135.0,1552.0,37.0,Male,0.0,Accountant,Low,211.0,0.0,,2943.53,2205.73,1492.82,1256.34,1387.31,689.72,883.79,2441.96,2050.53,Yes
18136.0,1943.0,43.0,Male,0.0,Accountant,Medium,1794.0,0.0,6869.33,7775.02,6175.07,4461.92,14768.86,315.71,17549.12,746.24,7180.3,6209.42,Yes
18137.0,2741.0,67.0,Male,3.0,Engineer,Medium,901.0,207.0,5647.69,5647.69,5645.48,5615.91,0.53,0.53,0.53,0.53,5647.69,5646.04,Yes
18138.0,1531.0,47.0,Male,0.0,Engineer,Medium,2157.0,7.0,3274.57,492.73,1913.05,4205.33,2925.09,0.39,143.24,2857.53,1343.54,1045.73,Yes
18140.0,3841.0,68.0,Female,0.0,Engineer,High,116.0,76.0,5426.69,6712.41,5977.04,4452.48,0.36,0.36,1857.5,0.36,5446.4,6620.24,Yes
18142.0,1201.0,30.0,Male,6.0,Engineer,Medium,500.0,7.0,8894.91,6197.69,16454.4,15006.63,2511.27,240.6,5376.3,19450.59,6998.58,19850.6,No
18143.0,4716.0,46.0,Female,0.0,Engineer,Low,42.0,39.0,8725.17,8725.17,5093.64,257.01,0.29,15714.57,0.29,3571.71,8725.17,6374.94,Yes
18144.0,2172.0,52.0,Female,0.0,Engineer,Low,800.0,25.0,6533.19,6489.46,6548.05,5039.2,472.8,664.71,429.07,429.07,6750.34,6463.39,Yes
18145.0,1325.0,38.0,Male,1.0,Accountant,Medium,2779.0,6.0,25.33,215.07,1484.75,367.8,557.44,1000.3,540.71,271.01,173.45,179.38,No
18147.0,3555.0,57.0,Male,1.0,Accountant,Low,155.0,172.0,5002.53,4581.52,4367.53,1508.3,0.66,0.66,454.86,22.09,5457.37,4466.26,Yes
18149.0,3579.0,32.0,Female,0.0,Engineer,Medium,378.0,286.0,1680.45,1730.45,1748.44,1970.8,0.33,0.33,0.33,0.33,1698.92,1748.65,Yes
18150.0,2300.0,53.0,Male,1.0,Engineer,Medium,1445.0,77.0,1529.15,5814.86,5193.95,112.42,0.24,0.24,4285.96,245.19,5667.08,6001.99,No
18151.0,2422.0,57.0,Female,2.0,Lawyer,Low,384.0,20.0,1868.28,2084.27,2178.53,2475.78,143.4,143.4,359.39,222.46,2035.27,2150.64,Yes
18153.0,926.0,40.0,Male,3.0,Accountant,Medium,3422.0,14.0,8342.41,6913.76,7763.35,14802.47,2857.24,0.1,1618.17,189.6,7567.29,6917.29,Yes
18155.0,266.0,35.0,Female,0.0,Engineer,Medium,29.0,17.0,13475.41,12956.83,12870.55,9169.6,519.27,472.13,0.7,0.7,13225.06,12880.8,No
18156.0,4923.0,69.0,Male,0.0,Engineer,Low,1261.0,77.0,1373.27,1373.27,1734.17,4701.97,0.53,0.53,0.53,,1373.27,1373.58,Yes
18158.0,487.0,31.0,Male,0.0,Engineer,Medium,16.0,18.0,5081.0,5086.62,3865.75,4275.29,1905.77,5862.89,1939.68,1632.83,5378.92,4350.83,Yes
18159.0,2020.0,68.0,Male,0.0,Lawyer,High,2019.0,0.0,287502.6,81863.17,104738.43,73237.55,248426.43,62326.43,714.73,0.44,233300.48,30791.14,Yes
18160.0,1493.0,15.0,Male,0.0,Doctor,Medium,347.0,140.0,688.9,688.9,1887.05,2750.33,0.3,0.3,0.3,2143.16,688.9,2140.51,No
18161.0,2040.0,54.0,Male,0.0,Engineer,High,707.0,80.0,4227.36,4241.65,4090.37,2337.72,0.19,0.19,14.47,0.19,4228.84,4241.65,Yes
18162.0,2520.0,28.0,Male,0.0,Doctor,Low,433.0,48.0,1101.3,6205.25,2527.71,2475.71,0.5,4812.42,5104.44,27.2,1631.98,4519.11,No
18163.0,1857.0,42.0,Male,0.0,Accountant,Medium,47.0,21.0,2515.09,2481.82,2490.24,2444.88,33.33,0.06,0.06,0.06,2507.06,2481.82,Yes
18164.0,604.0,41.0,Male,3.0,Engineer,Medium,101.0,167.0,2289.92,2289.92,2293.09,2344.59,0.39,0.39,0.39,0.39,2289.92,2289.92,Yes
18165.0,1727.0,37.0,Male,3.0,Engineer,Medium,2367.0,19.0,346.31,3089.16,2176.39,1466.93,1428.66,4714.37,4514.37,3339.97,1383.74,1691.2,Yes
18166.0,3490.0,38.0,Female,0.0,Engineer,High,34.0,131.0,,4238.28,4238.28,2663.19,0.53,0.53,0.53,0.53,4238.28,4238.28,Yes
18167.0,4374.0,77.0,Male,0.0,Accountant,Low,288.0,49.0,985.69,3644.91,3029.98,1848.97,0.21,1428.79,2149.35,,1950.08,2885.18,Yes
18168.0,4980.0,80.0,Male,0.0,Lawyer,Low,554.0,17.0,3572.42,3562.15,3188.58,1925.13,240.64,857.86,363.51,214.97,3541.39,3300.29,Yes
18170.0,4106.0,70.0,Male,0.0,Lawyer,Low,1394.0,0.0,1854.5,1599.94,5971.38,6300.88,279.74,10.25,6.68,,1638.38,6179.78,Yes
18171.0,2755.0,69.0,Female,0.0,Engineer,Medium,321.0,5.0,1068.95,1164.86,1747.75,841.67,2143.4,45295.89,1295.33,1142.41,675.88,3749.34,No
18172.0,2910.0,90.0,Male,0.0,Engineer,High,49.0,23.0,4386.14,2261.57,3266.67,4365.43,2143.16,0.3,18.59,1337.54,3875.2,2304.7,Yes
18173.0,1220.0,38.0,Male,0.0,Accountant,Medium,721.0,40.0,3357.97,6772.26,9751.3,16464.8,0.16,4985.87,3471.59,4643.01,4614.13,10767.56,No
18175.0,2723.0,78.0,Male,0.0,Lawyer,Low,884.0,25.0,8893.19,8786.04,9901.67,11977.37,229.03,114.74,14.74,243.31,8884.81,8887.2,No
18178.0,456.0,48.0,Male,2.0,Engineer,Medium,261.0,86.0,4577.36,5043.89,9011.48,8288.63,0.26,0.26,423.77,7418.76,,10859.56,No
18180.0,2022.0,41.0,Male,0.0,Engineer,Medium,1585.0,21.0,7893.47,7893.47,8621.53,9033.45,2857.64,0.5,0.5,2143.36,7105.3,8722.97,Yes
18182.0,2504.0,56.0,Female,0.0,Engineer,High,286.0,20.0,830.63,9.53,2818.08,25909.16,852.53,4423.96,847.86,8705.0,807.51,1687.6,Yes
18183.0,3131.0,57.0,Male,0.0,Engineer,Medium,391.0,4.0,,46539.27,38955.81,9165.95,42857.41,36071.59,0.27,0.27,77611.19,27069.27,Yes
18184.0,4951.0,40.0,Male,0.0,Accountant,Low,234.0,33.0,2566.65,2735.36,2811.18,3500.12,0.01,158.67,285.73,714.3,2707.87,2896.74,No
18185.0,2428.0,44.0,Female,0.0,Engineer,Low,191.0,104.0,1460.09,1460.09,2174.38,3858.68,0.53,0.53,0.53,2143.39,1460.09,1460.09,Yes
18186.0,2256.0,48.0,Male,2.0,Engineer,Medium,3894.0,0.0,2311.42,8732.87,5447.74,6366.11,13586.03,17143.17,9863.23,31148.94,1023.37,8318.46,No
18188.0,3012.0,44.0,Male,0.0,Engineer,Medium,48.0,20.0,1141.81,194.48,1647.74,664.1,1071.51,714.37,0.09,2928.66,918.81,1803.03,Yes
18189.0,1543.0,49.0,Female,0.0,Engineer,Low,2561.0,135.0,27463.52,27089.23,26734.86,26708.63,0.4,0.4,532.39,997.97,26760.66,26783.77,No
18190.0,3654.0,69.0,Male,0.0,Engineer,High,53.0,2.0,8702.94,10898.99,8158.57,5268.67,315.01,5223.0,2300.49,50.49,9260.55,8839.99,Yes
18191.0,1984.0,39.0,Male,0.0,Engineer,Low,1118.0,0.0,6498.59,1397.63,3243.24,3031.19,6352.97,7066.6,1231.13,5676.29,2978.77,4283.15,Yes
18192.0,1752.0,52.0,Male,1.0,Engineer,High,431.0,95.0,1635.73,47524.34,9098.4,264.44,0.23,0.23,49857.37,0.23,23766.23,3099.33,No
18193.0,2531.0,41.0,Male,0.0,Engineer,Medium,1014.0,41.0,6392.08,8433.93,8567.84,1595.75,0.01,3185.73,2041.86,6270.27,7553.66,8247.06,Yes
18195.0,5821.0,43.0,Male,2.0,Accountant,Low,615.0,234.0,1927.48,2536.57,3121.85,4097.9,0.17,0.17,2863.01,707.31,2724.85,2813.15,Yes
18197.0,1906.0,60.0,Female,0.0,Engineer,Low,17.0,38.0,9611.17,9612.8,4505.2,328.46,0.41,1428.99,0.41,0.41,9612.58,3575.94,Yes
18201.0,557.0,54.0,Female,0.0,Accountant,High,158.0,35.0,6114.09,6114.09,5264.29,3671.16,0.4,2141.83,0.4,2143.26,6114.09,4801.92,No
18202.0,2373.0,64.0,Male,0.0,Engineer,High,16.0,21.0,3484.77,214.98,5795.52,14905.93,1875.5,14351.33,877.19,14213.93,2628.4,1914.57,Yes
18203.0,2146.0,35.0,Male,0.0,Accountant,Low,830.0,5.0,458.62,1102.93,1440.11,1762.23,10.9,1066.1,311.45,1843.59,672.49,1795.39,Yes
18204.0,2533.0,59.0,Female,0.0,Engineer,Medium,1314.0,3.0,8558.76,8108.76,8130.92,8101.21,478.84,0.27,0.27,0.27,8148.16,8108.99,Yes
18206.0,1235.0,30.0,Female,0.0,,Medium,667.0,328.0,,2936.25,2857.36,2920.36,0.51,0.51,571.94,0.51,2699.58,2936.25,No
18207.0,528.0,44.0,Male,0.0,Engineer,Medium,397.0,11.0,4069.16,2766.22,3979.85,9168.07,1446.2,0.4,143.26,0.4,3176.7,2766.22,Yes
18208.0,1857.0,40.0,Male,0.0,Engineer,Medium,1108.0,14.0,3481.1,3411.01,3602.54,930.9,428.84,401.7,358.76,1560.43,3662.86,4210.22,Yes
18209.0,1489.0,40.0,Female,0.0,Accountant,Low,186.0,24.0,1515.75,2087.18,2826.07,2675.21,3857.76,258.93,2143.47,0.61,4068.46,2061.0,No
18210.0,2712.0,33.0,Male,0.0,Accountant,Low,588.0,88.0,3953.92,3022.15,2495.96,791.88,0.66,0.66,67.64,1604.81,2810.88,2615.82,Yes
18211.0,3209.0,64.0,Male,4.0,Engineer,Low,1416.0,17.0,,2309.27,3879.91,4419.08,3471.84,0.23,3357.37,0.23,3242.38,2309.27,Yes
18212.0,2924.0,41.0,Male,0.0,Engineer,Medium,723.0,20.0,7385.26,350.12,8420.87,10208.67,6715.35,0.19,98.15,20785.9,6584.36,3498.86,Yes
18214.0,215.0,46.0,Female,0.0,Engineer,High,572.0,13.0,4048.08,8593.98,173964.13,333113.35,1588.74,1588.74,7334.64,4432.31,6714.96,8947.82,Yes
18215.0,237.0,35.0,Female,0.0,Engineer,Low,924.0,236.0,3055.59,4325.84,4109.07,4310.31,0.24,0.24,1255.93,22.61,3726.74,4338.55,Yes
18216.0,4241.0,40.0,Male,0.0,Engineer,High,341.0,36.0,1124.8,8267.66,6350.3,7876.77,0.33,2746.1,1428.9,14.61,,6300.06,No
18217.0,1347.0,29.0,Female,0.0,Engineer,Medium,1271.0,87.0,3341.51,3341.51,3342.92,3175.91,0.41,0.41,0.41,0.41,3341.51,3341.51,No
18219.0,3425.0,66.0,Male,0.0,Engineer,Medium,145.0,0.0,1386.32,1349.77,2091.22,6331.46,8928.83,745.01,7178.0,1178.87,1403.16,1744.14,Yes
18220.0,1933.0,39.0,Male,0.0,Engineer,Low,1363.0,56.0,345.2,5288.06,2717.98,195.1,0.2,5800.2,5228.77,843.06,3015.16,5050.73,No
18221.0,4345.0,68.0,Male,0.0,Lawyer,High,212.0,48.0,2078.89,1846.75,1575.64,402.48,0.61,1214.9,0.61,342.83,2003.4,1720.35,Yes
